"id","time_parse","channel","usr_parse","msg_parse"
21940,"2023-11-21 03:06:02","#atropa_logged","mariarahel!~maria","Dido (/ˈdaɪdoʊ/ DY-doh; Ancient Greek: Διδώ Greek pronunciation: [diː.dɔ̌ː], Latin pronunciation: [ˈdiːdoː]), also known as Elissa (/əˈlɪsə/ ə-LISS-ə, Ἔλισσα),[1] was the legendary founder and first queen of the Phoenician city-state of Carthage (located in modern Tunisia), in 814 BC."
21939,"2023-11-21 03:05:36","#atropa_logged","mariarahel!~maria","The Landmark For Inserting Arbitrary Fictions Into Court Record Comes From Loyola University In 1972"
21938,"2023-11-21 03:03:37","#atropa_logged","mariarahel!~maria","Catch 411"
21937,"2023-11-21 03:03:11","#atropa_logged","mariarahel!~maria","Confession In The Cans"
21936,"2023-11-21 03:02:37","#atropa_logged","mariarahel!~maria","I Can Almost Certainly Find The Authors"
21935,"2023-11-21 03:02:20","#atropa_logged","mariarahel!~maria","I'm Open To Analyzing Them Systematically"
21934,"2023-11-21 03:02:03","#atropa_logged","mariarahel!~maria","Are Any A v B Cases Referenced In The RH Proceedings ?"
21933,"2023-11-21 03:01:15","#atropa_logged","mariarahel!~maria","Supreme Court Means Hecho In Mexico"
21932,"2023-11-21 02:59:47","#atropa_logged","alexander_as_helios!alexander_","sometimes zephyr doesnt feel like doing 996"
21931,"2023-11-21 02:59:34","#atropa_logged","alexander_as_helios!alexander_","open sourcing violence https://privatebin.net/?1297d723256e30df#Fk4dzqr4KMpwug6zT4WwajZzMRHKpLo4onyddPwdVtNx"
21930,"2023-11-21 02:59:09","#atropa_logged","mariarahel!~maria","The Middletons Propagandha Christmas Story Movie With The Red Rider BB Gun Will Be Showing Soon"
21929,"2023-11-21 02:46:23","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=OVN3qCaVJ0g"
21928,"2023-11-21 02:46:09","#atropa_logged","mariarahel!~maria","Clarence Thomas Invented Doe v. Bolton In 1981 ?"
21927,"2023-11-21 02:44:32","#atropa_logged","mariarahel!~maria","Written By Clarence Thomas In 1981 ?"
21926,"2023-11-21 02:43:54","#atropa_logged","mariarahel!~maria","Is There A Landmark Legal Judgement Assigning The Running Of Commerce To Middletons ?"
21925,"2023-11-21 02:42:44","#atropa_logged","mariarahel!~maria","Who Runs Commerce ?"
21924,"2023-11-21 02:41:34","#atropa_logged","mariarahel!~maria","Catch 411 & Be Available"
21923,"2023-11-21 02:41:23","#atropa_logged","mariarahel!~maria","Available"
21922,"2023-11-21 02:40:25","#atropa_logged","mariarahel!~maria","We Do Have Proof Of One Gender"
21921,"2023-11-21 02:39:33","#atropa_logged","mariarahel!~maria","The Atropa Ecosystem Only Has One Gender So Far"
21920,"2023-11-21 02:37:57","#atropa_logged","mariarahel!~maria","From The Welt"
21919,"2023-11-21 02:37:13","#atropa_logged","mariarahel!~maria","Props To Them"
21918,"2023-11-21 02:36:53","#atropa_logged","mariarahel!~maria","Who Has The Most Kined Special Needs ?"
21917,"2023-11-21 02:35:54","#atropa_logged","mariarahel!~maria","Middleton Kined Commercial Guardianship Should Also Catch 411"
21916,"2023-11-21 02:35:14","#atropa_logged","mariarahel!~maria","Then Catch 411"
21915,"2023-11-21 02:34:35","#atropa_logged","mariarahel!~maria","In Kined ?"
21914,"2023-11-21 02:34:28","#atropa_logged","mariarahel!~maria","Is There A Middleton Assigned Public Commerce Guardianship ?"
21913,"2023-11-21 02:31:20","#atropa_logged","alexander_as_helios!alexander_","l H 2Z XZ xx 0I k"
21912,"2023-11-21 02:26:57","#atropa_logged","mariarahel!~maria","OK ?"
21911,"2023-11-21 02:26:55","#atropa_logged","mariarahel!~maria","Surrender & Catch 411"
21910,"2023-11-21 02:26:35","#atropa_logged","mariarahel!~maria","I Think It's Imperative To Catch 411"
21909,"2023-11-21 02:25:57","#atropa_logged","mariarahel!~maria","Never ?"
21908,"2023-11-21 02:19:14","#atropa_logged","mariarahel!~maria","Is This Never Catch 411 ?"
21907,"2023-11-21 02:12:37","#atropa_logged","mariarahel!~maria","The Atropa System Will Never Support Commerce With Special Needs"
21906,"2023-11-21 02:11:58","#atropa_logged","mariarahel!~maria","All Middletons Are Special Needs Subjects"
21905,"2023-11-21 02:10:25","#atropa_logged","mariarahel!~maria","Catch 410 Is Middleton's Commerce Kined Policy"
21904,"2023-11-21 02:07:00","#atropa_logged","mariarahel!~maria","I Want The Goods & Services Purchased & Sold In Welt"
21903,"2023-11-21 02:05:36","#atropa_logged","mariarahel!~maria","In Kined ?"
21902,"2023-11-21 02:04:39","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=5HQMy_pPGOo"
21901,"2023-11-21 02:01:05","#atropa_logged","mariarahel!~maria","Does Anybody Have A Copy Of The Written Policy ?"
21900,"2023-11-21 02:00:36","#atropa_logged","mariarahel!~maria","Is This Middletons Only ?"
21899,"2023-11-21 01:44:05","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=T_Lv8G9erR8"
21896,"2023-11-21 01:14:18","#atropa_logged","mariarahel!~maria","$SURVIVE"
21895,"2023-11-21 01:05:40","#atropa_logged","mariarahel!~maria","Luxembourg Is In"
21894,"2023-11-21 01:01:58","#atropa_logged","mariarahel!~maria","Buy CROWS"
21893,"2023-11-21 00:54:35","#atropa_logged","alexander_as_helios!alexander_","6 Tu 5 t LE 4 flc"
21892,"2023-11-21 00:47:31","#atropa_logged","ead11!uid622719","1607"
21889,"2023-11-21 00:47:09","#atropa_logged","mariarahel!~maria","Numerical Verbs ?"
21888,"2023-11-21 00:46:58","#atropa_logged","mariarahel!~maria","409"
21887,"2023-11-21 00:36:39","#atropa_logged","mariarahel!~maria","Make America Soiled Again !"
21886,"2023-11-21 00:32:32","#atropa_logged","alexander_as_helios!alexander_","ric flair drip"
21885,"2023-11-21 00:10:35","#atropa_logged","mariarahel!~maria","Subject Of Universal Surrender"
21884,"2023-11-21 00:10:16","#atropa_logged","mariarahel!~maria","Lemmas Are Over"
21883,"2023-11-21 00:07:45","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=OwTVOP1uLAs"
21882,"2023-11-21 00:03:04","#atropa_logged","mariarahel!~maria","$SOILED"
21881,"2023-11-20 23:57:22","#atropa_logged","mariarahel!~maria","Primal Transcription Of Rho Psi Rho Rho"
21880,"2023-11-20 23:55:54","#atropa_logged","mariarahel!~maria","We Are Playing A Real Game !"
21877,"2023-11-20 23:54:25","#atropa_logged","mariarahel!~maria","Can Anybody Provide A Youtube Video Of Any Individual Or Group That Does Not Surrender To Us ?"
21876,"2023-11-20 23:54:01","#atropa_logged","mariarahel!~maria","We Should Have Universal Surrender"
21875,"2023-11-20 23:53:30","#atropa_logged","mariarahel!~maria","Catch 407 Is Transcription"
21871,"2023-11-20 22:50:16","#atropa_logged","mariarahel!~maria","Fuzhuo"
21870,"2023-11-20 22:40:54","#atropa_logged","mariarahel!~maria","Shou Die"
21869,"2023-11-20 22:39:25","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=hS7oFgOw1Ic"
21868,"2023-11-20 22:38:25","#atropa_logged","mariarahel!~maria","Where You At ?"
21867,"2023-11-20 22:38:01","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=wLI1IjSPwSg"
21866,"2023-11-20 22:19:04","#atropa_logged","mariarahel!~maria","$SURVEILLENEM"
21865,"2023-11-20 22:15:24","#atropa_logged","mariarahel!~maria","If You Masturbate It's ASL"
21864,"2023-11-20 22:12:54","#atropa_logged","mariarahel!~maria","Game Of ASL USSF Motion"
21863,"2023-11-20 22:09:51","#atropa_logged","mariarahel!~maria","Niguh That Met The Gobblin King"
21862,"2023-11-20 22:09:07","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=x7KIOFaqZeY"
21861,"2023-11-20 22:08:18","#atropa_logged","mariarahel!~maria","Don't Say The N Word"
21860,"2023-11-20 22:07:57","#atropa_logged","mariarahel!~maria","$OURSIDE"
21859,"2023-11-20 22:07:47","#atropa_logged","mariarahel!~maria","ASL Like A Fuckin Hero"
21858,"2023-11-20 22:07:34","#atropa_logged","mariarahel!~maria","ASL ?"
21857,"2023-11-20 22:07:16","#atropa_logged","mariarahel!~maria","His Family Singularly Keeps The British Poppy Portion Of The 1917 Confiscation For British Distribution"
21856,"2023-11-20 22:05:17","#atropa_logged","mariarahel!~maria","Joseph Goebbels ?"
21855,"2023-11-20 22:04:00","#atropa_logged","mariarahel!~maria","Jaegermeister That Drains The Blood Of The Exhumed For Comestible Storage"
21854,"2023-11-20 22:03:35","#atropa_logged","mariarahel!~maria","Who Was The Jaegermeister ?"
21853,"2023-11-20 22:02:50","#atropa_logged","mariarahel!~maria","18ish generations according to my book"
21852,"2023-11-20 22:02:31","#atropa_logged","mariarahel!~maria","those dates might actually be accurate"
21851,"2023-11-20 22:01:11","#atropa_logged","mariarahel!~maria","https://en.wikipedia.org/wiki/Agnes_of_Austria_(1281%E2%80%931364)"
21850,"2023-11-20 22:00:32","#atropa_logged","mariarahel!~maria","I Heard Princess Anne Ordered Some British Poppies Containing The Blood Of The Exhumed St Agnes"
21849,"2023-11-20 21:58:13","#atropa_logged","mariarahel!~maria","I Hope The Berry Plants Don't Die !"
21848,"2023-11-20 21:57:07","#atropa_logged","mariarahel!~maria","There Is Absolutely Zero Money In Latvia"
21847,"2023-11-20 21:56:08","#atropa_logged","mariarahel!~maria","Īpaško !"
21846,"2023-11-20 21:55:38","#atropa_logged","mariarahel!~maria","Īpaš Supra Maximalism"
21845,"2023-11-20 21:55:01","#atropa_logged","mariarahel!~maria","Semper Īpaš, USSF !!"
21844,"2023-11-20 21:54:48","#atropa_logged","mariarahel!~maria","Īpaš ?"
21843,"2023-11-20 21:54:19","#atropa_logged","mariarahel!~maria","How Do You Say ""Prop"" In Latvian ?"
21842,"2023-11-20 21:51:54","#atropa_logged","mariarahel!~maria","Zero Deaths !!"
21841,"2023-11-20 21:51:24","#atropa_logged","mariarahel!~maria","$x"
21840,"2023-11-20 21:51:16","#atropa_logged","mariarahel!~maria","#THESMALLESTTASK"
21839,"2023-11-20 21:50:41","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=1xQbZ_V1dgc"
21838,"2023-11-20 21:50:04","#atropa_logged","mariarahel!~maria","absolutely not endorsed by dove cameron"
21837,"2023-11-20 21:49:36","#atropa_logged","mariarahel!~maria","lil game called L&O Railroad"
21836,"2023-11-20 21:49:02","#atropa_logged","mariarahel!~maria","Grimes Set It Up"
21835,"2023-11-20 21:48:13","#atropa_logged","mariarahel!~maria","Do You Know Why Tori Spelling Does Not Appreciate Their Active Casting Yet ?"
21834,"2023-11-20 21:47:35","#atropa_logged","mariarahel!~maria","Semper Fuck Off"
21833,"2023-11-20 21:47:29","#atropa_logged","mariarahel!~maria","Use Your ASL"
21832,"2023-11-20 21:47:23","#atropa_logged","mariarahel!~maria","Look Cool For Mrs Grubb"
21831,"2023-11-20 21:47:09","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=4xYcMUCPK54"
21830,"2023-11-20 21:47:01","#atropa_logged","mariarahel!~maria","https://www.youtube.com/shorts/x4zp9gI28x0"
21829,"2023-11-20 21:46:26","#atropa_logged","mariarahel!~maria","you don't know what that means, annabelle"
21828,"2023-11-20 21:46:14","#atropa_logged","ironclad!uid623023","whats good for the goose is good for the gander"
21827,"2023-11-20 21:45:48","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=IP5nGOqvNxc"
21826,"2023-11-20 21:45:07","#atropa_logged","mariarahel!~maria","Friends Don't Honk Like A Motherfucking Goose"
21825,"2023-11-20 21:43:06","#atropa_logged","mariarahel!~maria","No One Will Ever Remember The Lead Casted Name"
21824,"2023-11-20 21:42:34","#atropa_logged","mariarahel!~maria","Is Anybody Over The Hill ?"
21823,"2023-11-20 21:42:02","#atropa_logged","mariarahel!~maria","ASL & Dick Size"
21822,"2023-11-20 21:41:50","#atropa_logged","mariarahel!~maria","Semper Sukra"
21821,"2023-11-20 21:41:40","#atropa_logged","mariarahel!~maria","One Dark Brew"
21820,"2023-11-20 21:41:37","#atropa_logged","mariarahel!~maria","For Hispanics"
21819,"2023-11-20 21:41:35","#atropa_logged","mariarahel!~maria","Hecho En Mexico"
21818,"2023-11-20 21:41:18","#atropa_logged","mariarahel!~maria","A Production Called ""Heath"""
21817,"2023-11-20 21:40:27","#atropa_logged","mariarahel!~maria","Watching The Casting For Mrs Grubb's Tori Spelling Special Expected To Go Live By EOD Wednesday"
21816,"2023-11-20 21:29:20","#atropa_logged","mariarahel!~maria","Margaret Louise ""Polly"" Grubb ?"
21815,"2023-11-20 21:28:53","#atropa_logged","mariarahel!~maria","Charlie Munger's Grandma ?"
21814,"2023-11-20 21:28:29","#atropa_logged","mariarahel!~maria","Who Was Mother Goose From Pisces, The Witch Of Walstreet From Benjamin Graham's Book, Known As In Scientology ?"
21813,"2023-11-20 21:26:25","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=73_Snr53MG0"
21800,"2023-11-20 21:24:07","#atropa_logged","mariarahel!~maria","Fatality"
21799,"2023-11-20 21:23:48","#atropa_logged","mariarahel!~maria","Jiff Only Can Fuck Off"
21798,"2023-11-20 21:23:30","#atropa_logged","mariarahel!~maria","$LICENSED2JIZ"
21797,"2023-11-20 21:23:05","#atropa_logged","mariarahel!~maria","jiz twice"
21796,"2023-11-20 21:19:11","#atropa_logged","mariarahel!~maria","jiz"
21795,"2023-11-20 21:19:08","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=jizMajxAzrQ"
21794,"2023-11-20 21:13:20","#atropa_logged","mariarahel!~maria","https://www.evertype.com/standards/csur/klingon.html"
21793,"2023-11-20 21:11:39","#atropa_logged","mariarahel!~maria","Catch 404"
21792,"2023-11-20 21:11:25","#atropa_logged","mariarahel!~maria","The Only Friend"
21791,"2023-11-20 21:11:09","#atropa_logged","mariarahel!~maria","Push"
21790,"2023-11-20 21:10:39","#atropa_logged","mariarahel!~maria","Brutality"
21789,"2023-11-20 21:10:22","#atropa_logged","mariarahel!~maria","ASL Stars Of USSF"
21788,"2023-11-20 21:10:06","#atropa_logged","mariarahel!~maria","5 Sortitions 1 Concupiscience"
21787,"2023-11-20 21:08:33","#atropa_logged","mariarahel!~maria","Avoid It"
21786,"2023-11-20 21:08:14","#atropa_logged","mariarahel!~maria","There Is A Single Concupiscience Motion"
21785,"2023-11-20 21:03:48","#atropa_logged","mariarahel!~maria","I Believe I Speak For The Entire USSF When I Say Fuck Off"
21784,"2023-11-20 21:03:24","#atropa_logged","mariarahel!~maria","Yuo v You"
21783,"2023-11-20 21:02:09","#atropa_logged","mariarahel!~maria","Semper Supra"
21782,"2023-11-20 21:01:35","#atropa_logged","ironclad!uid623023","666 token it is then"
21775,"2023-11-20 20:59:49","#atropa_logged","Bbyman!uid623118","hello atropa"
21773,"2023-11-20 20:57:36","#atropa_logged","mariarahel!~maria","USSF Prime Motion Can Fuck Off"
21772,"2023-11-20 20:57:16","#atropa_logged","mariarahel!~maria","i'm not allowed to look"
21768,"2023-11-20 20:56:25","#atropa_logged","mariarahel!~maria","are we playing made you look ?"
21767,"2023-11-20 20:56:07","#atropa_logged","mariarahel!~maria","it is explicitly contraindicated in qing dao"
21766,"2023-11-20 20:55:31","#atropa_logged","mariarahel!~maria","being based on a secret"
21763,"2023-11-20 20:55:19","#atropa_logged","mariarahel!~maria","I believe it should not have any relation to public investment"
21762,"2023-11-20 20:54:50","#atropa_logged","ironclad!uid623023","make it a qing dao token"
21758,"2023-11-20 20:53:54","#atropa_logged","mariarahel!~maria","I Am Open To Creating A 666 Token For Donald Trump's ASL Joke Of The United States Space Force (USSF)"
21754,"2023-11-20 20:45:58","#atropa_logged","mariarahel!~maria","Everything ?"
21753,"2023-11-20 20:43:54","#atropa_logged","mariarahel!~maria","What Makes You Zuo ?"
21752,"2023-11-20 20:41:55","#atropa_logged","mariarahel!~maria","IL-6 Liberation Til Zero Fuck Offs"
21751,"2023-11-20 20:41:30","#atropa_logged","mariarahel!~maria","That's The One I Want To Liberate !"
21750,"2023-11-20 20:41:17","#atropa_logged","mariarahel!~maria","IL-6 Economy ?"
21749,"2023-11-20 20:40:13","#atropa_logged","mariarahel!~maria","What Economy ?"
21748,"2023-11-20 20:33:44","#atropa_logged","ead11!uid622719","Autonomous Cryptocurrency Collective for Economic Liberation"
21747,"2023-11-20 20:32:03","#atropa_logged","ead11!uid622719","Where are my satariels"
21746,"2023-11-20 20:26:57","#atropa_logged","mariarahel!~maria","Scammers Don't Crook"
21745,"2023-11-20 20:22:43","#atropa_logged","mariarahel!~maria","not ASL"
21744,"2023-11-20 20:22:39","#atropa_logged","mariarahel!~maria","it's writing"
21738,"2023-11-20 20:14:32","#atropa_logged","atropa-47572!~oftc-webi","timestamps and datetime interpreters"
21737,"2023-11-20 20:14:20","#atropa_logged","atropa-47572!~oftc-webi","when it works in prod but not in dev what is it?"
21735,"2023-11-20 20:02:25","#atropa_logged","mariarahel!~maria","The Cellular Equivalents Of Postulates Are Interleukins"
21734,"2023-11-20 19:57:37","#atropa_logged","mariarahel!~maria","By Day"
21733,"2023-11-20 19:56:40","#atropa_logged","mariarahel!~maria","We're Private Detectives"
21732,"2023-11-20 19:52:09","#atropa_logged","mariarahel!~maria","Not Grimes"
21731,"2023-11-20 19:51:38","#atropa_logged","mariarahel!~maria","Make Poultergeist Milk"
21730,"2023-11-20 19:51:33","#atropa_logged","mariarahel!~maria","https://www.amazon.com/Bossen-Concentrated-Fruit-Syrup-Wintermelon/dp/B0C4RWKJ3Q"
21729,"2023-11-20 19:49:07","#atropa_logged","mariarahel!~maria","I Think We Should Seek More Endorsements"
21728,"2023-11-20 19:48:19","#atropa_logged","mariarahel!~maria","We Are Endorsed By Dove Cameron"
21727,"2023-11-20 19:48:13","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=ugh-kfcqpRE"
21726,"2023-11-20 19:46:49","#atropa_logged","mariarahel!~maria","Total Absolution From Blood Concupiscience"
21725,"2023-11-20 19:45:51","#atropa_logged","mariarahel!~maria","Catch 404 For A Lifetime"
21724,"2023-11-20 19:43:43","#atropa_logged","mariarahel!~maria","ညြမင်းရဲ့သခင်"
21723,"2023-11-20 19:42:50","#atropa_logged","mariarahel!~maria","Your Lordship Can Fuck Off"
21722,"2023-11-20 19:41:28","#atropa_logged","mariarahel!~maria","etc"
21721,"2023-11-20 19:40:37","#atropa_logged","mariarahel!~maria","Zero Allowances"
21720,"2023-11-20 19:39:50","#atropa_logged","mariarahel!~maria","ညြ"
21719,"2023-11-20 19:39:18","#atropa_logged","mariarahel!~maria","Postulates Can Fuck Off"
21718,"2023-11-20 19:39:06","#atropa_logged","mariarahel!~maria","Then Postulates Are Worthless"
21717,"2023-11-20 19:38:38","#atropa_logged","mariarahel!~maria","Can A Postulate Have Methods ?"
21716,"2023-11-20 19:35:06","#atropa_logged","mariarahel!~maria","Trying To Play Blood Concupiscience"
21715,"2023-11-20 19:33:57","#atropa_logged","mariarahel!~maria","I See You, Alexis"
21714,"2023-11-20 19:33:03","#atropa_logged","mariarahel!~maria","xx"
21713,"2023-11-20 19:32:23","#atropa_logged","mariarahel!~maria","Only The Top"
21712,"2023-11-20 19:32:20","#atropa_logged","ead11!uid622719","1607"
21711,"2023-11-20 19:32:17","#atropa_logged","mariarahel!~maria","ညနှစ်ဆ"
21710,"2023-11-20 19:32:14","#atropa_logged","mariarahel!~maria","ညနှစ်ဆ"
21709,"2023-11-20 19:32:08","#atropa_logged","mariarahel!~maria","ညနှစ်ဆ"
21708,"2023-11-20 19:31:44","#atropa_logged","ogwebchef888!~ogwebchef","https://www.youtube.com/watch?v=xg46JI6f8xA"
