"id","dt_created","dt_updated","dt_deleted","server","port","nick_log","channel","str_print","time_parse","usr_full_parse","usr_loc_parse","usr_parse","msg_parse","msg_type_parse","raw_data"
20185,"2023-11-17 14:50:37","2023-11-17 14:50:37",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-17 14:50:37.04] #pulsechain  <ogwebchef888!~ogwebchef>    GM fam @FREEDOM_777 blessed vibes","2023-11-17 14:50:37","ogwebchef888!~ogwebchef@2600:1700:5890:8860:2526:e690:eb4a:ec0","@2600:1700:5890:8860:2526:e690:eb4a:ec0","ogwebchef888!~ogwebchef","GM fam @FREEDOM_777 blessed vibes","PRIVMSG",":ogwebchef888!~ogwebchef@2600:1700:5890:8860:2526:e690:eb4a:ec0 PRIVMSG #pulsechain :GM fam @FREEDOM_777 blessed vibes
"
20107,"2023-11-17 13:57:56","2023-11-17 13:57:56",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-17 13:57:56.66] #pulsechain  <FREEDOM_777!sid622718>    GM pulsechain :)","2023-11-17 13:57:56","FREEDOM_777!sid622718@id-622718.hampstead.irccloud.com","@id-622718.hampstead.irccloud.com","FREEDOM_777!sid622718","GM pulsechain :)","PRIVMSG",":FREEDOM_777!sid622718@id-622718.hampstead.irccloud.com PRIVMSG #pulsechain :GM pulsechain :)
"
20105,"2023-11-17 13:27:27","2023-11-17 13:27:27",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-17 13:27:27.04] :Bow-of-Artemis!~Artemis@000306f4.user.oftc.net KICK #pulsechain atropa_FAnatics :atropa_FAnatics
","2023-11-17 13:27:27","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Bow-of-Artemis!~Artemis@000306f4.user.oftc.net KICK #pulsechain atropa_FAnatics :atropa_FAnatics
"
20103,"2023-11-17 13:27:26","2023-11-17 13:27:26",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-17 13:27:26.57] #pulsechain  <atropa_FAnatics!uid627872>    LETS ATROPA GREAT REPUTATION AGAIN $FUNNY 💩","2023-11-17 13:27:26","atropa_FAnatics!uid627872@id-627872.uxbridge.irccloud.com","@id-627872.uxbridge.irccloud.com","atropa_FAnatics!uid627872","LETS ATROPA GREAT REPUTATION AGAIN $FUNNY 💩","PRIVMSG",":atropa_FAnatics!uid627872@id-627872.uxbridge.irccloud.com PRIVMSG #pulsechain :LETS ATROPA GREAT REPUTATION AGAIN $FUNNY 💩
"
20104,"2023-11-17 13:27:26","2023-11-17 13:27:26",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-17 13:27:26.58] #pulsechain  <atropa_FAnatics!uid627872>    0x611D02a63fFa2aC491A9b43d39193B8295FDa6da :atropa_FAnatics!uid627872@id-627872.uxbridge.irccloud.com PRIVMSG #pulsechain :https://onlymoons.io/#/locker/pulse/2160 :atropa_FAnatics!uid627872@id-627872.uxbridge.irccloud.com PRIVMSG #pulsechain :https://dexscreener.com/pulsechain/0xda7d602cdfffb30df61351be896d5734435f22e4 :atropa_FAnatics!uid627872@id-627872.uxbridge.irccloud.com PRIVMSG #pulsechain :https://app.pulsex.com/swap?outputCurrency=0x611D02a63fFa2aC491A9b43d39193B8295FDa6da","2023-11-17 13:27:26","atropa_FAnatics!uid627872@id-627872.uxbridge.irccloud.com","@id-627872.uxbridge.irccloud.com","atropa_FAnatics!uid627872","0x611D02a63fFa2aC491A9b43d39193B8295FDa6da :atropa_FAnatics!uid627872@id-627872.uxbridge.irccloud.com PRIVMSG #pulsechain :https://onlymoons.io/#/locker/pulse/2160 :atropa_FAnatics!uid627872@id-627872.uxbridge.irccloud.com PRIVMSG #pulsechain :https://dexscreener.com/pulsechain/0xda7d602cdfffb30df61351be896d5734435f22e4 :atropa_FAnatics!uid627872@id-627872.uxbridge.irccloud.com PRIVMSG #pulsechain :https://app.pulsex.com/swap?outputCurrency=0x611D02a63fFa2aC491A9b43d39193B8295FDa6da","PRIVMSG",":atropa_FAnatics!uid627872@id-627872.uxbridge.irccloud.com PRIVMSG #pulsechain :0x611D02a63fFa2aC491A9b43d39193B8295FDa6da
:atropa_FAnatics!uid627872@id-627872.uxbridge.irccloud.com PRIVMSG #pulsechain :https://onlymoons.io/#/locker/pulse/2160
:atropa_FAnatics!uid627872@id-627872.uxbridge.irccloud.com PRIVMSG #pulsechain :https://dexscreener.com/pulsechain/0xda7d602cdfffb30df61351be896d5734435f22e4
:atropa_FAnatics!uid627872@id-627872.uxbridge.irccloud.com PRIVMSG #pulsechain :https://app.pulsex.com/swap?outputCurrency=0x611D02a63fFa2aC491A9b43d39193B8295FDa6da
"
20102,"2023-11-17 13:25:34","2023-11-17 13:25:34",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-17 13:25:34.95] :atropa_FAnatics!uid627872@id-627872.uxbridge.irccloud.com JOIN :#pulsechain
","2023-11-17 13:25:34","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":atropa_FAnatics!uid627872@id-627872.uxbridge.irccloud.com JOIN :#pulsechain
"
20090,"2023-11-17 07:46:54","2023-11-17 07:46:54",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-17 07:46:54.14] :jameshexican!uid622906@id-622906.ilkley.irccloud.com QUIT :Quit: Connection closed for inactivity
","2023-11-17 07:46:54","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":jameshexican!uid622906@id-622906.ilkley.irccloud.com QUIT :Quit: Connection closed for inactivity
"
20087,"2023-11-17 07:20:58","2023-11-17 07:20:58",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-17 07:20:58.37] :moose_!uid622835@id-622835.ilkley.irccloud.com QUIT :Quit: Connection closed for inactivity
","2023-11-17 07:20:58","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":moose_!uid622835@id-622835.ilkley.irccloud.com QUIT :Quit: Connection closed for inactivity
"
20083,"2023-11-17 06:52:04","2023-11-17 06:52:04",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-17 06:52:04.92] :ironclad!uid623023@id-623023.hampstead.irccloud.com QUIT :Quit: Connection closed for inactivity
","2023-11-17 06:52:04","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":ironclad!uid623023@id-623023.hampstead.irccloud.com QUIT :Quit: Connection closed for inactivity
"
20081,"2023-11-17 06:39:06","2023-11-17 06:39:06",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-17 06:39:06.49] :midnightmadwalk!uid622745@id-622745.lymington.irccloud.com QUIT :Quit: Connection closed for inactivity
","2023-11-17 06:39:06","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":midnightmadwalk!uid622745@id-622745.lymington.irccloud.com QUIT :Quit: Connection closed for inactivity
"
20076,"2023-11-17 05:23:11","2023-11-17 05:23:11",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-17 05:23:11.64] :MyIrcBot!~nodebot@198-58-100-173.ip.linodeusercontent.com QUIT :Remote host closed the connection
","2023-11-17 05:23:11","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":MyIrcBot!~nodebot@198-58-100-173.ip.linodeusercontent.com QUIT :Remote host closed the connection
"
20075,"2023-11-17 05:23:03","2023-11-17 05:23:03",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-17 05:23:03.39] :MyIrcBot2!~nodebot@198-58-100-173.ip.linodeusercontent.com JOIN :#pulsechain
","2023-11-17 05:23:03","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":MyIrcBot2!~nodebot@198-58-100-173.ip.linodeusercontent.com JOIN :#pulsechain
"
20071,"2023-11-17 05:11:05","2023-11-17 05:11:05",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-17 05:11:05.09] :moose_!uid622835@id-622835.ilkley.irccloud.com JOIN :#pulsechain
","2023-11-17 05:11:05","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":moose_!uid622835@id-622835.ilkley.irccloud.com JOIN :#pulsechain
"
20050,"2023-11-17 04:44:41","2023-11-17 04:44:41",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-17 04:44:41.22] :jameshexican!uid622906@id-622906.ilkley.irccloud.com JOIN :#pulsechain
","2023-11-17 04:44:41","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":jameshexican!uid622906@id-622906.ilkley.irccloud.com JOIN :#pulsechain
"
20041,"2023-11-17 04:42:29","2023-11-17 04:42:29",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-17 04:42:29.48] :ironclad!uid623023@id-623023.hampstead.irccloud.com JOIN :#pulsechain
","2023-11-17 04:42:29","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":ironclad!uid623023@id-623023.hampstead.irccloud.com JOIN :#pulsechain
"
19933,"2023-11-17 03:18:53","2023-11-17 03:18:53",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-17 03:18:53.07] :ogwebchef888!~ogwebchef@2600:1700:5890:8860:2526:e690:eb4a:ec0 JOIN :#pulsechain
","2023-11-17 03:18:53","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":ogwebchef888!~ogwebchef@2600:1700:5890:8860:2526:e690:eb4a:ec0 JOIN :#pulsechain
"
19936,"2023-11-17 03:18:53","2023-11-17 03:18:53",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-17 03:18:53.14] :ChanServ!services@services.oftc.net MODE #pulsechain +o ogwebchef888
","2023-11-17 03:18:53","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":ChanServ!services@services.oftc.net MODE #pulsechain +o ogwebchef888
"
19928,"2023-11-17 03:16:54","2023-11-17 03:16:54",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-17 03:16:54.11] :jameshexican!uid622906@id-622906.ilkley.irccloud.com QUIT :Quit: Connection closed for inactivity
","2023-11-17 03:16:54","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":jameshexican!uid622906@id-622906.ilkley.irccloud.com QUIT :Quit: Connection closed for inactivity
"
19860,"2023-11-17 02:09:31","2023-11-17 02:09:31",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-17 02:09:31.35] :midnightmadwalk!uid622745@id-622745.lymington.irccloud.com JOIN :#pulsechain
","2023-11-17 02:09:31","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":midnightmadwalk!uid622745@id-622745.lymington.irccloud.com JOIN :#pulsechain
"
19854,"2023-11-17 01:46:27","2023-11-17 01:46:27",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-17 01:46:27.63] :ogwebchef888!~ogwebchef@2600:1700:5890:8860:d1b2:1912:35bd:cfd1 QUIT :Read error: Connection reset by peer
","2023-11-17 01:46:27","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":ogwebchef888!~ogwebchef@2600:1700:5890:8860:d1b2:1912:35bd:cfd1 QUIT :Read error: Connection reset by peer
"
19848,"2023-11-17 01:03:09","2023-11-17 01:03:09",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-17 01:03:09.29] :jameshexican!uid622906@id-622906.ilkley.irccloud.com JOIN :#pulsechain
","2023-11-17 01:03:09","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":jameshexican!uid622906@id-622906.ilkley.irccloud.com JOIN :#pulsechain
"
19845,"2023-11-17 00:56:54","2023-11-17 00:56:54",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-17 00:56:54.09] :jameshexican!uid622906@id-622906.ilkley.irccloud.com QUIT :Quit: Connection closed for inactivity
","2023-11-17 00:56:54","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":jameshexican!uid622906@id-622906.ilkley.irccloud.com QUIT :Quit: Connection closed for inactivity
"
19733,"2023-11-16 21:16:57","2023-11-16 21:16:57",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-16 21:16:57.31] :jameshexican!uid622906@id-622906.ilkley.irccloud.com JOIN :#pulsechain
","2023-11-16 21:16:57","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":jameshexican!uid622906@id-622906.ilkley.irccloud.com JOIN :#pulsechain
"
19723,"2023-11-16 21:12:39","2023-11-16 21:12:39",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-16 21:12:39.43] :midnightmadwalk!uid622745@id-622745.lymington.irccloud.com QUIT :Quit: Connection closed for inactivity
","2023-11-16 21:12:39","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":midnightmadwalk!uid622745@id-622745.lymington.irccloud.com QUIT :Quit: Connection closed for inactivity
"
19680,"2023-11-16 19:02:52","2023-11-16 19:02:52",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-16 19:02:52.76] :midnightmadwalk!uid622745@id-622745.lymington.irccloud.com JOIN :#pulsechain
","2023-11-16 19:02:52","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":midnightmadwalk!uid622745@id-622745.lymington.irccloud.com JOIN :#pulsechain
"
19629,"2023-11-16 18:32:44","2023-11-16 18:32:44",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-16 18:32:44.30] :ogwebchef888!~ogwebchef@2600:1700:5890:8860:d1b2:1912:35bd:cfd1 JOIN :#pulsechain
","2023-11-16 18:32:44","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":ogwebchef888!~ogwebchef@2600:1700:5890:8860:d1b2:1912:35bd:cfd1 JOIN :#pulsechain
"
19632,"2023-11-16 18:32:44","2023-11-16 18:32:44",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-16 18:32:44.35] :ChanServ!services@services.oftc.net MODE #pulsechain +o ogwebchef888
","2023-11-16 18:32:44","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":ChanServ!services@services.oftc.net MODE #pulsechain +o ogwebchef888
"
19567,"2023-11-16 16:48:36","2023-11-16 16:48:36",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-16 16:48:36.16] :ogwebchef888!~ogwebchef@2600:1700:5890:8860:2403:f0ea:b6bf:3e6f QUIT :Quit: Leaving
","2023-11-16 16:48:36","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":ogwebchef888!~ogwebchef@2600:1700:5890:8860:2403:f0ea:b6bf:3e6f QUIT :Quit: Leaving
"
19527,"2023-11-16 13:55:21","2023-11-16 13:55:21",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-16 13:55:21.11] #pulsechain  <FREEDOM_777!sid622718>    GM pulsechain","2023-11-16 13:55:21","FREEDOM_777!sid622718@id-622718.hampstead.irccloud.com","@id-622718.hampstead.irccloud.com","FREEDOM_777!sid622718","GM pulsechain","PRIVMSG",":FREEDOM_777!sid622718@id-622718.hampstead.irccloud.com PRIVMSG #pulsechain :GM pulsechain
"
19513,"2023-11-16 06:10:11","2023-11-16 06:10:11",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-16 06:10:11.22] :SHVDXW9!~SHVDXW9@103.62.49.241 QUIT :Ping timeout: 480 seconds
","2023-11-16 06:10:11","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":SHVDXW9!~SHVDXW9@103.62.49.241 QUIT :Ping timeout: 480 seconds
"
19507,"2023-11-16 05:23:33","2023-11-16 05:23:33",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-16 05:23:33.35] :midnightmadwalk!uid622745@id-622745.lymington.irccloud.com QUIT :Quit: Connection closed for inactivity
","2023-11-16 05:23:33","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":midnightmadwalk!uid622745@id-622745.lymington.irccloud.com QUIT :Quit: Connection closed for inactivity
"
19504,"2023-11-16 04:02:46","2023-11-16 04:02:46",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-16 04:02:46.83] :SHVDXW9!~SHVDXW9@103.62.49.241 JOIN :#pulsechain
","2023-11-16 04:02:46","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":SHVDXW9!~SHVDXW9@103.62.49.241 JOIN :#pulsechain
"
19502,"2023-11-16 04:02:10","2023-11-16 04:02:10",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-16 04:02:10.73] :SHVDXW9!~SHVDXW9@103.62.49.194 QUIT :Ping timeout: 480 seconds
","2023-11-16 04:02:10","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":SHVDXW9!~SHVDXW9@103.62.49.194 QUIT :Ping timeout: 480 seconds
"
19441,"2023-11-16 02:03:49","2023-11-16 02:03:49",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-16 02:03:49.03] :midnightmadwalk!uid622745@id-622745.lymington.irccloud.com JOIN :#pulsechain
","2023-11-16 02:03:49","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":midnightmadwalk!uid622745@id-622745.lymington.irccloud.com JOIN :#pulsechain
"
19432,"2023-11-16 02:01:28","2023-11-16 02:01:28",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-16 02:01:28.94] :juice_!uid622850@id-622850.ilkley.irccloud.com QUIT :Quit: Connection closed for inactivity
","2023-11-16 02:01:28","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":juice_!uid622850@id-622850.ilkley.irccloud.com QUIT :Quit: Connection closed for inactivity
"
19385,"2023-11-16 01:33:26","2023-11-16 01:33:26",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-16 01:33:26.67] :SHVDXW9!~SHVDXW9@103.62.49.194 JOIN :#pulsechain
","2023-11-16 01:33:26","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":SHVDXW9!~SHVDXW9@103.62.49.194 JOIN :#pulsechain
"
19162,"2023-11-15 22:58:33","2023-11-15 22:58:33",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-15 22:58:33.78] :juice_!uid622850@id-622850.ilkley.irccloud.com JOIN :#pulsechain
","2023-11-15 22:58:33","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":juice_!uid622850@id-622850.ilkley.irccloud.com JOIN :#pulsechain
"
18934,"2023-11-15 18:32:25","2023-11-15 18:32:25",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-15 18:32:25.68] #pulsechain  <FREEDOM_777!sid622718>    @ogwebchef888: always got good songs","2023-11-15 18:32:25","FREEDOM_777!sid622718@id-622718.hampstead.irccloud.com","@id-622718.hampstead.irccloud.com","FREEDOM_777!sid622718","@ogwebchef888: always got good songs","PRIVMSG",":FREEDOM_777!sid622718@id-622718.hampstead.irccloud.com PRIVMSG #pulsechain :@ogwebchef888: always got good songs
"
18932,"2023-11-15 17:29:08","2023-11-15 17:29:08",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-15 17:29:08.55] #pulsechain  <ogwebchef888!~ogwebchef>    https://www.youtube.com/watch?v=ePhKoD1b4vw","2023-11-15 17:29:08","ogwebchef888!~ogwebchef@2600:1700:5890:8860:2403:f0ea:b6bf:3e6f","@2600:1700:5890:8860:2403:f0ea:b6bf:3e6f","ogwebchef888!~ogwebchef","https://www.youtube.com/watch?v=ePhKoD1b4vw","PRIVMSG",":ogwebchef888!~ogwebchef@2600:1700:5890:8860:2403:f0ea:b6bf:3e6f PRIVMSG #pulsechain :https://www.youtube.com/watch?v=ePhKoD1b4vw
"
18931,"2023-11-15 17:29:07","2023-11-15 17:29:07",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-15 17:29:07.81] #pulsechain  <ogwebchef888!~ogwebchef>    GM","2023-11-15 17:29:07","ogwebchef888!~ogwebchef@2600:1700:5890:8860:2403:f0ea:b6bf:3e6f","@2600:1700:5890:8860:2403:f0ea:b6bf:3e6f","ogwebchef888!~ogwebchef","GM","PRIVMSG",":ogwebchef888!~ogwebchef@2600:1700:5890:8860:2403:f0ea:b6bf:3e6f PRIVMSG #pulsechain :GM 
"
18923,"2023-11-15 16:58:57","2023-11-15 16:58:57",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-15 16:58:57.72] :midnightmadwalk!uid622745@id-622745.lymington.irccloud.com QUIT :Quit: Connection closed for inactivity
","2023-11-15 16:58:57","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":midnightmadwalk!uid622745@id-622745.lymington.irccloud.com QUIT :Quit: Connection closed for inactivity
"
18918,"2023-11-15 16:21:45","2023-11-15 16:21:45",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-15 16:21:45.01] :ogwebchef888!~ogwebchef@2600:1700:5890:8860:2403:f0ea:b6bf:3e6f MODE #pulsechain +o alexander_as_helios
","2023-11-15 16:21:45","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":ogwebchef888!~ogwebchef@2600:1700:5890:8860:2403:f0ea:b6bf:3e6f MODE #pulsechain +o alexander_as_helios
"
18915,"2023-11-15 16:17:20","2023-11-15 16:17:20",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-15 16:17:20.17] :ogwebchef888!~ogwebchef@2600:1700:5890:8860:2403:f0ea:b6bf:3e6f MODE #pulsechain +o midnightmadwalk
","2023-11-15 16:17:20","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":ogwebchef888!~ogwebchef@2600:1700:5890:8860:2403:f0ea:b6bf:3e6f MODE #pulsechain +o midnightmadwalk
"
18892,"2023-11-15 14:49:06","2023-11-15 14:49:06",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-15 14:49:06.53] :midnightmadwalk!uid622745@id-622745.lymington.irccloud.com JOIN :#pulsechain
","2023-11-15 14:49:06","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":midnightmadwalk!uid622745@id-622745.lymington.irccloud.com JOIN :#pulsechain
"
18877,"2023-11-15 13:55:19","2023-11-15 13:55:19",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-15 13:55:19.74] #pulsechain  <FREEDOM_777!sid622718>    GM pulsechain","2023-11-15 13:55:19","FREEDOM_777!sid622718@id-622718.hampstead.irccloud.com","@id-622718.hampstead.irccloud.com","FREEDOM_777!sid622718","GM pulsechain","PRIVMSG",":FREEDOM_777!sid622718@id-622718.hampstead.irccloud.com PRIVMSG #pulsechain :GM pulsechain
"
18867,"2023-11-15 13:38:33","2023-11-15 13:38:33",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-15 13:38:33.42] :ogwebchef888!~ogwebchef@2600:1700:5890:8860:2403:f0ea:b6bf:3e6f JOIN :#pulsechain
","2023-11-15 13:38:33","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":ogwebchef888!~ogwebchef@2600:1700:5890:8860:2403:f0ea:b6bf:3e6f JOIN :#pulsechain
"
18870,"2023-11-15 13:38:33","2023-11-15 13:38:33",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-15 13:38:33.47] :ChanServ!services@services.oftc.net MODE #pulsechain +o ogwebchef888
","2023-11-15 13:38:33","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":ChanServ!services@services.oftc.net MODE #pulsechain +o ogwebchef888
"
18852,"2023-11-15 08:19:05","2023-11-15 08:19:05",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-15 08:19:05.04] :ogwebchef888!~ogwebchef@2600:1700:5890:8860:2c77:22d2:b2c3:88c7 QUIT :Read error: Connection reset by peer
","2023-11-15 08:19:05","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":ogwebchef888!~ogwebchef@2600:1700:5890:8860:2c77:22d2:b2c3:88c7 QUIT :Read error: Connection reset by peer
"
18848,"2023-11-15 06:59:45","2023-11-15 06:59:45",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-15 06:59:45.64] :SHVDXW9!~SHVDXW9@219-89-192-167.adsl.xtra.co.nz QUIT :Ping timeout: 480 seconds
","2023-11-15 06:59:45","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":SHVDXW9!~SHVDXW9@219-89-192-167.adsl.xtra.co.nz QUIT :Ping timeout: 480 seconds
"
18839,"2023-11-15 02:56:13","2023-11-15 02:56:13",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-15 02:56:13.50] :Grav!~Grav@138.199.21.202 QUIT :
","2023-11-15 02:56:13","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Grav!~Grav@138.199.21.202 QUIT :
"
18836,"2023-11-15 02:45:03","2023-11-15 02:45:03",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-11-15 02:45:03.43] :SHVDXW9!~SHVDXW9@219-89-192-167.adsl.xtra.co.nz JOIN :#pulsechain
","2023-11-15 02:45:03","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":SHVDXW9!~SHVDXW9@219-89-192-167.adsl.xtra.co.nz JOIN :#pulsechain
"
